SKU,Name,Regular price,Description,Categories,Images
laptop-lenovo-thinkpad-e16-gen-3-21sr002nvn,Laptop Lenovo ThinkPad E16 Gen 3 21SR002NVN,23890000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-thinkpad-e16-gen-3-21sr002nvn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_744_1__15.png"
laptop-lenovo-ideapad-slim-5-15arp10-83j3001dvn,Laptop Lenovo IdeaPad Slim 5 15ARP10 83J3001DVN,19990000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-15arp10-83j3001dvn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_659_47.png"
laptop-asus-expertbook-b1-b1502cva-nj0101w,Laptop ASUS ExpertBook B1 B1502CVA-NJ0101W,9090000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-expertbook-b1-b1502cva-nj0101w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_9__1.png"
laptop-lenovo-yoga-slim-7-14imh9-83cv00ahvn,Laptop Lenovo Yoga Slim 7 14IMH9 83CV00AHVN,23990000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-yoga-slim-7-14imh9-83cv00ahvn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_822.png"
laptop-msi-prestige-13-ai-evo-a1mg-240vn,Laptop MSI Prestige 13 AI Evo A1MG-240VN,25990000,Xem chi tiết: https://cellphones.com.vn/laptop-msi-prestige-13-ai-evo-a1mg-240vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_659_38.png"
laptop-dell-inspiron-15-3520-6hd73,Laptop Dell Inspiron 15 3520 6HD73,17690000,Xem chi tiết: https://cellphones.com.vn/laptop-dell-inspiron-15-3520-6hd73.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_12__2_1.png"
laptop-lg-gram-2024-14z90s-g-ah75a5,Laptop LG Gram 2024 14Z90S-G.AH75A5,23490000,Xem chi tiết: https://cellphones.com.vn/laptop-lg-gram-2024-14z90s-g-ah75a5.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_1__3_5.png"
laptop-dell-inspiron-5310,Laptop Dell Inspiron 5310,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-inspiron-5310.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_87__3.png"
macbook-air-m3-15-inch-2024-16gb-256gb,MacBook Air M3 15 inch 2024 16GB - 256GB sạc 70W | Chính hãng Apple Việt Nam,26990000,Xem chi tiết: https://cellphones.com.vn/macbook-air-m3-15-inch-2024-16gb-256gb.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//m/a/macbook_23_.png"
laptop-asus-vivobook-s14-oled-s5406sa-pp059ws,Laptop ASUS Vivobook S14 OLED S5406SA-PP059WS,29990000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-vivobook-s14-oled-s5406sa-pp059ws.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_659_2.png"
laptop-lg-gram-2024-2in1-14t90s-g-ah55a5,Laptop LG Gram 2024 2in1 14T90S-G.AH55A5,25990000,Xem chi tiết: https://cellphones.com.vn/laptop-lg-gram-2024-2in1-14t90s-g-ah55a5.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_828_4_.png"
laptop-msi-prestige-14-evo-b13m-401vn,Laptop MSI Prestige 14 EVO B13M-401VN,14990000,Xem chi tiết: https://cellphones.com.vn/laptop-msi-prestige-14-evo-b13m-401vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_1__3_11.png"
laptop-lenovo-thinkpad-x1-carbon-gen-9,Laptop Lenovo Thinkpad X1 Carbon gen 9,0,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-thinkpad-x1-carbon-gen-9.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_-_2023-05-18t203317.412.png"
laptop-asus-vivobook-14-oled-a1405za-km264w,Laptop ASUS Vivobook 14 OLED A1405ZA-KM264W,14990000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-vivobook-14-oled-a1405za-km264w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_1__5_13.png"
laptop-lenovo-thinkpad-x1-carbon-gen-10,Laptop Lenovo Thinkpad X1 Carbon gen 10,0,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-thinkpad-x1-carbon-gen-10.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_20__1_35.png"
laptop-msi-modern-14-c13m-608vn,Laptop MSI Modern 14 C13M-608VN,12490000,Xem chi tiết: https://cellphones.com.vn/laptop-msi-modern-14-c13m-608vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_15__3_34.png"
laptop-asus-vivobook-14-x1404za-nk386w,Laptop ASUS Vivobook 14 X1404ZA-NK386W,8990000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-vivobook-14-x1404za-nk386w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_535.png"
laptop-lenovo-thinkpad-x9-15-gen-1-21q60055vn,Laptop Lenovo ThinkPad X9-15 Gen 1 21Q60055VN,52490000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-thinkpad-x9-15-gen-1-21q60055vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_810.png"
laptop-hp-15s-fq5231tu-8u241pa,Laptop HP 15S-FQ5231TU 8U241PA,8490000,Xem chi tiết: https://cellphones.com.vn/laptop-hp-15s-fq5231tu-8u241pa.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_2__4_21.png"
laptop-lenovo-thinkpad-x1-carbon-gen-8,Laptop Lenovo Thinkpad X1 Carbon gen 8,0,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-thinkpad-x1-carbon-gen-8.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_8__1_75.png"
laptop-acer-aspire-5-spin-14-a5sp14-51mtn-78jh,Laptop Acer Aspire 5 Spin 14 A5SP14-51MTN-78JH,14990000,Xem chi tiết: https://cellphones.com.vn/laptop-acer-aspire-5-spin-14-a5sp14-51mtn-78jh.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_846.png"
macbook-pro-16-inch-m3-max-2023-36gb-1tb,MacBook Pro 16 M3 Max 36GB - 1TB | Chính hãng Apple Việt Nam,73990000,Xem chi tiết: https://cellphones.com.vn/macbook-pro-16-inch-m3-max-2023-36gb-1tb.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_562.png"
laptop-asus-vivobook-15-oled-a1505va-l1201w,Laptop ASUS VivoBook 15 OLED A1505VA-L1201W,21490000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-vivobook-15-oled-a1505va-l1201w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_9__1_76.png"
laptop-lenovo-thinkpad-e14-21eb0063vn,Laptop Lenovo ThinkPad E14 21EB0063VN,18990000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-thinkpad-e14-21eb0063vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_6__1.png"
laptop-asus-vivobook-15-oled-a1505za-l1245w,Laptop ASUS Vivobook 15 OLED A1505ZA-L1245W,15490000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-vivobook-15-oled-a1505za-l1245w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_16__3_2.png"
laptop-lenovo-thinkpad-x1-carbon-gen-6,Laptop Lenovo Thinkpad X1 Carbon gen 6,0,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-thinkpad-x1-carbon-gen-6.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_-_2023-05-18t210753.718.png"
laptop-lenovo-yoga-7-2-in-1-14ill10-83jq0093vn,Laptop Lenovo Yoga 7 2-IN-1 14ILL10 83JQ0093VN,36990000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-yoga-7-2-in-1-14ill10-83jq0093vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_842_1__1.png"
laptop-dell-latitude-3420,Laptop Dell Latitude 3420,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-latitude-3420.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_14__1_21.png"
laptop-lenovo-thinkpad-x1-carbon-gen-5,Laptop Lenovo Thinkpad X1 Carbon gen 5,0,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-thinkpad-x1-carbon-gen-5.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_-_2023-05-17t235249.905.png"
laptop-lenovo-yoga-slim-7-14ill10-83jx0036vn,Laptop Lenovo Yoga Slim 7 14ILL10 83JX0036VN,35990000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-yoga-slim-7-14ill10-83jx0036vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_7_85.png"
laptop-dell-inspiron-15-3520-71045026,Laptop Dell Inspiron 15 3520 71045026,15490000,Xem chi tiết: https://cellphones.com.vn/laptop-dell-inspiron-15-3520-71045026.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_744_1_75.png"
laptop-lenovo-thinkpad-x1-carbon-gen-7,Laptop Lenovo Thinkpad X1 Carbon gen 7,0,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-thinkpad-x1-carbon-gen-7.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_2__3_8.png"
laptop-asus-vivobook-flip-14-tp470ea-ec346w,Laptop Asus Vivobook Flip 14 TP470EA EC346W,11490000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-vivobook-flip-14-tp470ea-ec346w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//9/_/9.1.jpg"
laptop-dell-latitude-e7470,Laptop Dell Latitude E7470,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-latitude-e7470.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_5__1_60.png"
laptop-msi-prestige-13-ai-evo-a2vmg-040vn,Laptop MSI Prestige 13 AI+ Evo A2VMG-040VN,35990000,Xem chi tiết: https://cellphones.com.vn/laptop-msi-prestige-13-ai-evo-a2vmg-040vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_667.png"
laptop-dell-latitude-e5440,Laptop Dell Latitude E5440,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-latitude-e5440.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_25__9.png"
laptop-asus-vivobook-14x-oled-s3405va-km071w,Laptop ASUS VivoBook 14X OLED S3405VA-KM071W,22390000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-vivobook-14x-oled-s3405va-km071w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//l/a/laptop-asus-vivobook-14x-oled-s3405va-km071w-1.png"
laptop-asus-vivobook-15-x1504va-nj069w,Laptop ASUS VivoBook 15 X1504VA-NJ069W,9690000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-vivobook-15-x1504va-nj069w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_7_66.png"
laptop-msi-modern-15-b7m-231vn,Laptop MSI Modern 15 B7M-231VN,11990000,Xem chi tiết: https://cellphones.com.vn/laptop-msi-modern-15-b7m-231vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_-_2023-06-19t175544.774.png"
laptop-dell-inspiron-5425,Laptop Dell Inspiron 5425,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-inspiron-5425.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//l/a/laptop-dell-inspiron-5425_5_.png"
laptop-asus-zenbook-s-13-oled-ux5304ma-nq117w,Laptop ASUS Zenbook S 13 OLED UX5304MA-NQ117W ,40990000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-zenbook-s-13-oled-ux5304ma-nq117w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_509_7_.png"
laptop-dell-latitude-7480,Laptop Dell Latitude 7480,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-latitude-7480.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_1__1_62.png"
laptop-dell-latitude-5400,Laptop Dell Latitude 5400,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-latitude-5400.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_61__1_1.png"
laptop-lenovo-ideapad-slim-3-14iah8-83eq0009vn,Laptop Lenovo IdeaPad Slim 3 14IAH8 83EQ0009VN,14790000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-14iah8-83eq0009vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_22__2_7.png"
laptop-asus-vivobook-15-x1504za-nj582w,Laptop ASUS Vivobook 15 X1504ZA-NJ582W,9990000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-vivobook-15-x1504za-nj582w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_8__1_115.png"
laptop-dell-latitude-e5430,Laptop Dell Latitude E5430,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-latitude-e5430.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_68__4.png"
laptop-lenovo-yoga-slim-6-14irh8-83e0000vvn,Laptop Lenovo Yoga Slim 6 14IRH8 83E0000VVN,22990000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-yoga-slim-6-14irh8-83e0000vvn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_26__2_3.png"
laptop-hp-elitebook-840-g3,Laptop HP Elitebook 840 G3,0,Xem chi tiết: https://cellphones.com.vn/laptop-hp-elitebook-840-g3.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_8__1_109.png"
laptop-hp-elitebook-840-g8,Laptop HP Elitebook 840 G8,0,Xem chi tiết: https://cellphones.com.vn/laptop-hp-elitebook-840-g8.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_4__3_49.png"
macbook-pro-m4-pro-14-inch-12cpu-16gpu-48gb-512gb-202-4-sac-70w,MacBook Pro 14 M4 Pro 12CPU 16GPU 48GB 512GB Sạc 70W | Chính hãng Apple Việt Nam,58990000,Xem chi tiết: https://cellphones.com.vn/macbook-pro-m4-pro-14-inch-12cpu-16gpu-48gb-512gb-2024-sac-70w.html,Root,"https://cdn2.cellphones.com.vn/x358,webp,q100//m/a/macbook_8_4.png"
laptop-lenovo-thinkpad-t14-gen-2,Laptop Lenovo Thinkpad T14 gen 2,0,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-thinkpad-t14-gen-2.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//l/a/laptop-lenovo-thinkpad-t14-gen-2.png"
laptop-lenovo-ideapad-yoga-6-13alc6-82nd00bdvn,Laptop Lenovo Ideapad Yoga 6 13ALC6 82ND00BDVN,14990000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-yoga-6-13alc6-82nd00bdvn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//l/a/laptop-lenovo-ideapad-yoga-6-13alc6-82nd00bdvn.png"
laptop-dell-latitude-5480,Laptop Dell Latitude 5480,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-latitude-5480.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_19__18.png"
laptop-lenovo-thinkpad-e16-gen-1-21jn006gvn,Laptop Lenovo ThinkPad E16 GEN 1 21JN006GVN,0,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-thinkpad-e16-gen-1-21jn006gvn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_19__1.png"
laptop-lenovo-thinkpad-t480,Laptop Lenovo Thinkpad T480,0,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-thinkpad-t480.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_53__3.png"
laptop-msi-modern-14-b11mou-1030vn,Laptop MSI Modern 14 B11MOU 1030VN,10490000,Xem chi tiết: https://cellphones.com.vn/laptop-msi-modern-14-b11mou-1030vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//8/_/8.3.jpg"
laptop-asus-vivobook-pro-m3401qa-km025w,Laptop ASUS VivoBook Pro M3401QA-KM025W,16190000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-vivobook-pro-m3401qa-km025w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//9/_/9.15.jpg"
laptop-dell-latitude-e7450,Laptop Dell Latitude E7450,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-latitude-e7450.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_11__2_35.png"
laptop-dell-latitude-7280,Laptop Dell Latitude 7280,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-latitude-7280.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_65__4.png"
laptop-lenovo-thinkpad-t14-gen-3,Laptop Lenovo Thinkpad T14 gen 3,0,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-thinkpad-t14-gen-3.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//l/a/laptop-lenovo-thinkpad-t14-gen-3.png"
laptop-lenovo-ideapad-slim-3-15irh8-83em003evn,Laptop Lenovo Ideapad Slim 3 15IRH8 83EM003EVN,0,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-15irh8-83em003evn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//l/a/laptop-lenovo-ideapad-slim-3-15irh8-83em003evn-thumbnails_1.png"
laptop-asus-expertbook-p1-p1503cva-i5se16-63ws,Laptop ASUS ExpertBook P1 P1503CVA-I5SE16-63WS,0,Xem chi tiết: https://cellphones.com.vn/laptop-asus-expertbook-p1-p1503cva-i5se16-63ws.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_3__3_11.png"
macbook-air-m3-13-inch-8cpu-10gpu-24gb-512gb-sac-70w,MacBook Air M3 13 inch 2024 8CPU 10GPU 24GB - 512GB Sạc 70W | Chính hãng Apple Việt Nam,28490000,Xem chi tiết: https://cellphones.com.vn/macbook-air-m3-13-inch-8cpu-10gpu-24gb-512gb-sac-70w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//m/a/macbook_7_5_1.png"
laptop-hp-probook-450-g9,Laptop HP Probook 450 G9,0,Xem chi tiết: https://cellphones.com.vn/laptop-hp-probook-450-g9.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//l/a/laptop-hp-probook-450-g9-1.png"
laptop-asus-expertbook-p1-p1403cva-i5se16-63ws,Laptop ASUS ExpertBook P1 P1403CVA-I5SE16-63WS,0,Xem chi tiết: https://cellphones.com.vn/laptop-asus-expertbook-p1-p1403cva-i5se16-63ws.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_1__3_21.png"
laptop-acer-aspire-3-a315-58-529v-nx-addsv-00n,Laptop Acer Aspire 3 A315-58-529V NX.ADDSV.00N,0,Xem chi tiết: https://cellphones.com.vn/laptop-acer-aspire-3-a315-58-529v-nx-addsv-00n.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_7__116.png"
laptop-lenovo-ideapad-1-15amn7-82vg0022vn,Laptop Lenovo Ideapad 1 15AMN7 82VG0022VN,0,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-1-15amn7-82vg0022vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_1__9.png"
laptop-dell-inspiron-7425,Laptop Dell Inspiron 7425,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-inspiron-7425.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_-_2023-07-18t100311.171.png"
laptop-lenovo-ideapad-3-15iau7-82rk001pvn,Laptop Lenovo Ideapad 3 15IAU7 82RK001PVN,11390000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-3-15iau7-82rk001pvn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//l/a/laptop-lenovo-ideapad-3-15iau7-82rk001pvn-thumbnails.png"
laptop-hp-probook-440-g9,Laptop HP Probook 440 G9,0,Xem chi tiết: https://cellphones.com.vn/laptop-hp-probook-440-g9.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//l/a/laptop-hp-probook-440-g9-1.png"
laptop-dell-latitude-e7250,Laptop Dell Latitude E7250,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-latitude-e7250.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_18__25.png"
macbook-air-13-inch-m3-24gb-256gb-2024-sac-30w,MacBook Air M3 13 inch 2024 8CPU 10GPU 24GB - 256GB sạc 30W | Chính hãng Apple Việt Nam,28490000,Xem chi tiết: https://cellphones.com.vn/macbook-air-13-inch-m3-24gb-256gb-2024-sac-30w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//m/a/macbook_7_3.png"
laptop-dell-xps-9500,Laptop Dell XPS 9500,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-xps-9500.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_21__11.png"
macbook-pro-m4-pro-16-inch-14cpu-20gpu-24gb-512gb-nano,MacBook Pro 16 M4 Pro 14CPU 20GPU 24GB 512GB Nano | Chính hãng Apple Việt Nam,67990000,Xem chi tiết: https://cellphones.com.vn/macbook-pro-m4-pro-16-inch-14cpu-20gpu-24gb-512gb-nano.html,Root,"https://cdn2.cellphones.com.vn/x358,webp,q100//m/a/macbook_4__9.png"
laptop-dell-vostro-5568,Laptop Dell Vostro 5568,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-vostro-5568.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//l/a/laptop-dell-vostro-5568_8_.png"
mac-mini-m4-pro-12cpu-16gpu-24gb-1tb-2024,Mac mini M4 Pro 2024 12CPU 16GPU 24GB 1TB | Chính hãng Apple Việt Nam,39990000,Xem chi tiết: https://cellphones.com.vn/mac-mini-m4-pro-12cpu-16gpu-24gb-1tb-2024.html,Root,"https://cdn2.cellphones.com.vn/x358,webp,q100//m/a/macbook_2__16.png"
laptop-dell-inspiron-7559,Laptop Dell Inspiron 7559,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-inspiron-7559.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//l/a/laptop-dell-inspiron-7559_8_.png"
laptop-hp-envy-x360-2in1-14-fc0088tu-a19bypa,Laptop HP Envy X360 2IN1 14-FC0088TU A19BYPA,0,Xem chi tiết: https://cellphones.com.vn/laptop-hp-envy-x360-2in1-14-fc0088tu-a19bypa.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_659_3_.png"
laptop-hp-probook-6570b,Laptop HP Probook 6570B,0,Xem chi tiết: https://cellphones.com.vn/laptop-hp-probook-6570b.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_16__2_11.png"
laptop-hp-probook-450-g3,Laptop HP Probook 450 G3,0,Xem chi tiết: https://cellphones.com.vn/laptop-hp-probook-450-g3.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_27__33.png"
laptop-hp-elitebook-820-g3,Laptop HP Elitebook 820 G3,0,Xem chi tiết: https://cellphones.com.vn/laptop-hp-elitebook-820-g3.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_30__24.png"
macbook-pro-14-inch-m3-pro-36gb-512gb-sac-70w,MacBook Pro 14 M3 Pro 36GB - 512GB Sạc 70W | Chính hãng Apple Việt Nam,47990000,Xem chi tiết: https://cellphones.com.vn/macbook-pro-14-inch-m3-pro-36gb-512gb-sac-70w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_560_12_.png"
laptop-lenovo-ideapad-slim-5-16imh9-83dc001svn,Laptop Lenovo Ideapad Slim 5 16IMH9 83DC001SVN,24990000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-16imh9-83dc001svn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_25_.png"
laptop-lenovo-ideapad-slim-5-16imh9-83dc001rvn,Laptop Lenovo Ideapad Slim 5 16IMH9 83DC001RVN,22990000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-16imh9-83dc001rvn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_24_.png"
laptop-dell-latitude-5520,Laptop Dell Latitude 5520,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-latitude-5520.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_53__5.png"
laptop-dell-latitude-5420,Laptop Dell Latitude 5420,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-latitude-5420.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_1__1_72.png"
laptop-lenovo-thinkbook-14-g2-are,Laptop Lenovo Thinkbook 14 G2 ARE,0,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-thinkbook-14-g2-are.html,Root,"https://cdn2.cellphones.com.vn/x358,webp,q100//1/_/1_267_1.png"
macbook-air-13-inch-m3-2023-24gb-1tb,Macbook Air M3 13 inch 2024 8CPU 10GPU 24GB - 1TB sạc 70W | Chính hãng Apple Việt Nam,0,Xem chi tiết: https://cellphones.com.vn/macbook-air-13-inch-m3-2023-24gb-1tb.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//m/a/macbook_2__10.png"
laptop-lenovo-thinkpad-l16-gen-2-21sa000gva,Laptop Lenovo ThinkPad L16 Gen 2 21SA000GVA,23590000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-thinkpad-l16-gen-2-21sa000gva.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_744_1__1_2.png"
laptop-hp-elitebook-845-g9,Laptop HP Elitebook 845 G9,0,Xem chi tiết: https://cellphones.com.vn/laptop-hp-elitebook-845-g9.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_1__17.png"
